customer_id,name,city,email,phone_number,loyalty_tier
C31837,Tina Marshall,Brownmouth,angelakeith@example.com,889-678-9819,Silver
C31838,Leonard Clark,Lake Timothy,evanjackson@example.net,(323)753-4353,Bronze
C31839,Brittany Harris,East Georgeport,uibarra@example.net,831-701-4123x20560,Silver
C31840,Dawn Byrd,North Carly,jacob37@example.com,001-605-431-2473,Silver
C31841,Rick Mcmahon,Port Davidbury,wcunningham@example.com,(453)510-8721,Platinum
C31842,Casey Velasquez,Maryshire,david89@example.com,675-266-9232x39160,Bronze
C31843,Kayla Smith,Lake Jessica,brian53@example.net,+1-573-257-1182x173,Bronze
C31844,Glen Medina,Port Kariburgh,jeffreysimmons@example.com,977.756.7566x16798,Gold
C31845,Nicholas Gonzalez,Houseberg,linda23@example.org,945-415-3811,Gold
C31846,David Wise,Daymouth,fordcharles@example.net,001-903-844-2419,Silver
C31847,Sarah Day,Port Theresamouth,dixonthomas@example.org,892.922.9770x383,Gold
C31848,Mrs. Sarah Cook MD,Lake Christopher,cynthia94@example.org,435.539.5016x0779,Platinum
C31849,Brandi Anderson,Whitakerhaven,jeffreypetersen@example.org,001-603-937-0250x51154,Platinum
C31850,James Lucas,Markshire,vaughanjennifer@example.net,808-593-7493x5666,Silver
C31851,Amanda Hunt,Port Kellyhaven,jeffreybanks@example.org,897-544-3472x10604,Bronze
C31852,Adam Smith,New Thomashaven,jacksondeborah@example.org,526.475.7688,Bronze
C31853,Patricia Patton DDS,East Michelle,doylemark@example.org,+1-802-705-3904x1968,Gold
C31854,John Edwards Jr.,Lake Tiffanymouth,brian33@example.com,(215)557-7320x698,Platinum
C31855,Kayla Peterson,Amberbury,christopherbrown@example.com,597.585.2409x480,Bronze
C31856,Kyle Thompson,New Thomasview,johnsontricia@example.org,3669725744,Silver
C31857,Anthony Wong,Watsonborough,denisemercer@example.com,499-777-1776,Bronze
C31858,Donna Goodwin,Brianview,jessicagray@example.org,+1-309-934-9742,Bronze
C31859,Jesse Hatfield,Ellenville,annwallace@example.com,464-674-6849x66495,Bronze
C31860,Matthew Welch,Tylerstad,fowlernichole@example.net,001-948-740-1081x20733,Platinum
C31861,Russell Powell,East Stephaniemouth,jonathan28@example.com,+1-993-374-9190,Platinum
C31862,Michael Bowers,East Carla,hannahcochran@example.com,(765)432-7632,Bronze
C31863,Deborah Bailey,Hernandezville,stephaniepark@example.com,563-833-3145x62629,Platinum
C31864,Kimberly Johnson,Tranburgh,kelleyphillip@example.org,967.626.6422,Silver
C31865,Michael Hernandez,Wongshire,jacqueline91@example.com,(846)354-9181x20466,Silver
C31866,Kaylee Carrillo MD,Martinmouth,jacksonmelissa@example.net,+1-808-594-2786,Bronze
C31867,Sean Walters,Richardsonside,zimmermancynthia@example.com,658-684-2993,Bronze
C31868,Brian Johnson,Jefferyshire,josephsimon@example.net,6936474812,Gold
C31869,Shawn Campbell,East Coreyton,robertfigueroa@example.net,(416)562-2577x4986,Platinum
C31870,Kevin Mejia,Gutierreztown,danielwright@example.com,001-387-356-9174x089,Silver
C31871,David Davis,New Jeannetown,heather54@example.net,(537)256-8758x6166,Bronze
C31872,Derrick Clark,Stoneside,cvega@example.org,976-615-0836x10142,Silver
C31873,Angela Webb,West Maria,colemancharles@example.org,(230)861-8797x178,Gold
C31874,Kevin Krause,Delgadoborough,suttonbrooke@example.com,+1-369-901-8747x34461,Silver
C31875,Edward Braun,Port Frankbury,vasquezjennifer@example.org,(635)474-8393x8817,Bronze
C31876,Brian Spencer,Lake Hayleymouth,michael22@example.com,667.891.8719x4279,Gold
C31877,Robert Brown,Tomville,amy98@example.com,001-783-531-0506x845,Bronze
C31878,Jonathan Clay,Scottton,barajaskristi@example.org,+1-778-324-5778,Platinum
C31879,Nicholas Adams,Amandahaven,bootherik@example.org,6702350091,Bronze
C31880,Noah Jimenez,Lake Anthony,kelly65@example.net,205-922-0498x2948,Platinum
C31881,Barbara Zimmerman,Martinezberg,whitekevin@example.com,+1-577-614-0549,Gold
C31882,John Stone,Marshallstad,jessica64@example.org,+1-817-956-4254x813,Bronze
C31883,Dominique Garcia,Marcusfurt,cmorales@example.com,859-789-5311x65897,Silver
C31884,Derek Douglas,West Nicholasborough,smarks@example.org,(369)661-3964,Silver
C31885,Ryan Barrett,Port Patricia,rodriguezpaul@example.org,565.353.5072,Bronze
C31886,Dustin Lee,Jamesmouth,gjones@example.com,(703)805-5063x8852,Gold
C31887,Lisa Ryan,North Christopher,qprice@example.com,651.545.1169,Platinum
C31888,Sarah Erickson,Bradleyfort,aliciaherrera@example.net,+1-433-320-2902x35365,Gold
C31889,Jordan Sanchez,West Kelseyville,michael83@example.net,(513)774-7578x5774,Platinum
C31890,Zachary Arroyo,Sanfordstad,krystalcollins@example.com,329-435-9338x96361,Silver
C31891,Reginald Joseph,South Oliviamouth,janice39@example.org,(553)337-9654x555,Bronze
C31892,Valerie Griffin,Lake Margaretshire,ssmith@example.org,552-965-0501,Silver
C31893,Gary Rasmussen,Hopkinsshire,myerschristopher@example.net,001-404-804-5566,Silver
C31894,Brenda Manning,Janettown,robert65@example.org,4743807081,Bronze
C31895,Nicholas Robbins,Markfort,xmccoy@example.net,+1-209-509-4911x93269,Gold
C31896,Jeffrey Robles,Edwardfurt,wilsondawn@example.net,220-279-6723x74625,Gold
C31897,Francisco Cruz,Catherineland,bennettjason@example.net,778.265.5953x3388,Bronze
C31898,Joshua Patel,Kerrifort,robertmolina@example.org,702-688-2960,Silver
C31899,Steven Richards,East Jesseland,hoovermelissa@example.com,507-325-3283,Gold
C31900,William Oconnor,North Allisonfurt,thomaskathryn@example.com,995.247.0684x2606,Gold
C31901,Benjamin Williams,South Stevenchester,kenneth14@example.net,983.392.6294x5997,Gold
C31902,Robert Green,Nguyenton,jacksonrichard@example.net,+1-917-806-9004x7979,Bronze
C31903,Ashley Diaz,East Kathleen,billygordon@example.org,+1-919-429-5161,Platinum
C31904,Christopher Lee,Michelleborough,perezjacob@example.net,+1-476-887-4366x586,Silver
C31905,Lee Baldwin,Port Joan,wendy20@example.org,801-654-1731,Gold
C31906,Gary Chapman,Port Vickie,shannonbrown@example.com,499.293.3404x824,Bronze
C31907,Maria Anderson,West Justin,lawrencegarcia@example.net,001-425-476-5264,Platinum
C31908,David Ray,South Amanda,kayleeingram@example.org,001-223-669-3501,Gold
C31909,Mr. Michael Smith DDS,East David,nancy13@example.net,621.887.9444,Silver
C31910,Catherine Cole,Erinport,patriciasmith@example.org,+1-327-707-7990,Platinum
C31911,Jason Freeman,North Gabrielshire,amandaperez@example.com,+1-210-731-2699,Silver
C31912,Stephanie Henderson,Christopherview,cruzcarla@example.org,(911)894-6586x53772,Gold
C31913,Melissa Long,Timothyshire,rhorton@example.org,(779)865-3186x041,Silver
C31914,Sean Rodriguez,South Carolburgh,ohaynes@example.org,+1-930-524-7309,Bronze
C31915,Robert Briggs,Brownside,kellymaldonado@example.net,+1-559-846-6326,Platinum
C31916,Michelle Thomas,New Moniquehaven,garcialauren@example.org,461-731-4882x291,Gold
C31917,Dr. Angela Parker,North Ellen,kbuchanan@example.org,+1-325-389-5896x0620,Silver
C31918,Melissa Burton,New Candaceshire,nortega@example.net,(659)263-6515x86661,Platinum
C31919,Mr. Matthew Miller,South Chelseamouth,mike32@example.net,384-778-9308x40263,Bronze
C31920,Michelle Blair,Vegahaven,andrew10@example.com,226-377-0127x363,Platinum
C31921,Jessica Smith,Crossview,barbararhodes@example.net,001-614-544-5870,Gold
C31922,Timothy Alvarado,Lake James,kenneth12@example.com,7793124652,Bronze
C31923,Holly Patrick,Tonybury,markhouse@example.net,837-706-2496,Silver
C31924,Kelly Wood,Lake David,paynemichael@example.org,409-984-7230x24939,Platinum
C31925,Jason Johnson,Cindyshire,gonzalezamy@example.net,(399)542-9334,Bronze
C31926,John Huff,North Brendatown,olsonjimmy@example.com,573-940-2559,Platinum
C31927,Charles Vasquez,Josephview,scottjesse@example.net,+1-593-427-5365,Silver
C31928,Shawn Quinn,Lake Jeffreyborough,bridgetnichols@example.com,001-815-369-2385x591,Silver
C31929,Glenn Arnold,Monicaton,anthonyward@example.com,5665293140,Bronze
C31930,Shannon Young,South Rhondamouth,nmitchell@example.org,001-719-645-9712,Platinum
C31931,Gregory Long,New Mark,omartin@example.org,6644602643,Bronze
C31932,Calvin Dennis,East George,mmiller@example.net,812.753.0572,Bronze
C31933,William Curtis MD,Rushside,dicksonholly@example.com,4872875041,Platinum
C31934,Phillip Hernandez,Danielville,gregory91@example.com,447-957-4757,Platinum
C31935,Jonathan Brown,Laurenstad,kennedybenjamin@example.com,(355)967-3454,Silver
C31936,Mr. Robert Barber DDS,Robertview,cookchristopher@example.com,566.770.2914x2573,Bronze
C31937,Angel Hicks,Herreratown,kgilmore@example.com,902.472.8742x226,Gold
C31938,Jason Mcgee,Cooperview,marcus53@example.net,7578340971,Bronze
C31939,Catherine Bell,Wesleyview,irios@example.org,+1-771-378-9391,Bronze
C31940,Miss Cynthia Murray,Jacquelineport,cunninghammichael@example.net,(894)493-3575x37324,Bronze
C31941,Heidi Clark,Robertshire,maria50@example.org,4406919018,Platinum
C31942,Tammy Horton,Calhounshire,lukebriggs@example.net,001-314-743-0648x9640,Platinum
C31943,Brian Rivas,South Nicholaston,srobinson@example.net,487-890-4368,Bronze
C31944,Courtney Wilson,Hernandezborough,kellymaria@example.net,(275)771-7776x602,Silver
C31945,Tami Williams,Donaldsonview,melissa43@example.com,001-717-268-6413x457,Gold
C31946,Thomas Jacobson,North Kristinburgh,blove@example.net,001-675-702-0136,Gold
C31947,Kristina Carey,Smithchester,pamelamitchell@example.com,311.609.7523x358,Gold
C31948,Kristen Russo,North Laurentown,monica24@example.com,766.866.0616x42626,Silver
C31949,Andrew Brown,South Rhonda,jdean@example.net,(818)685-3796x71942,Gold
C31950,Beth Morgan,Nelsonbury,holly44@example.net,852.451.1778,Gold
C31951,Matthew Salazar,New Luis,tina76@example.com,9929622357,Silver
C31952,Courtney Lopez,Penaland,josephburgess@example.com,809-397-4094x292,Bronze
C31953,Bridget Brown,Joshuatown,mramirez@example.com,(804)429-5369x240,Platinum
C31954,Robert Huber,Matthewmouth,elizabethhoward@example.com,001-421-696-0475x440,Bronze
C31955,Kimberly Johnson,Diazstad,jeffery69@example.net,+1-293-238-9417x05558,Platinum
C31956,Jill Gardner,East Tracyfort,nicole28@example.org,6619820561,Gold
C31957,Ashley Romero,North Jennifershire,michaelwells@example.com,842-658-3282x861,Platinum
C31958,Gary Tyler,Ethanstad,pbowers@example.net,(464)293-9841x2451,Platinum
C31959,Benjamin Perkins,East Erika,bondsandra@example.com,280.463.7451,Platinum
C31960,Elizabeth Decker,Fullerberg,marybarnett@example.org,723-561-9943,Gold
C31961,Susan Garner,New Cynthia,rodriguezabigail@example.com,001-327-842-7401x182,Platinum
C31962,Ian Tate,Jeremyview,wblack@example.org,(783)279-7087,Gold
C31963,Susan Morgan,Ashleymouth,morganmorgan@example.net,001-944-929-7854x15237,Platinum
C31964,Courtney Fisher,Jerryfort,ahobbs@example.org,+1-729-648-9954x91080,Gold
C31965,Ryan Dixon,Calebport,qscott@example.org,(741)394-1191,Bronze
C31966,Carol Tucker,Bowmanport,jeremy21@example.net,304-754-8042x925,Gold
C31967,Antonio Davis MD,Port Gabrielside,ichan@example.org,7893942854,Silver
C31968,Julie Bishop,Evansmouth,david93@example.org,+1-406-626-5783x4772,Platinum
C31969,Kim Smith,East Amanda,amber37@example.com,8088186232,Bronze
C31970,Brendan Price,West Maryland,stokescandace@example.net,001-447-956-6663x70053,Gold
C31971,Arthur Aguilar,Rebeccamouth,jackyoung@example.com,001-957-887-2530x44209,Bronze
C31972,Jennifer Morrison,South Katelyn,morganbrown@example.org,8429763733,Bronze
C31973,Jennifer Fox,South Sarahburgh,xroberts@example.org,+1-378-714-9561,Gold
C31974,Amy Williams,Abbottport,kaylagallagher@example.net,(636)390-8349x0213,Gold
C31975,Anne Aguirre,New Robinside,ihill@example.com,221-964-9406x449,Bronze
C31976,Frank Bridges,Johnchester,olivia68@example.org,(289)339-7948,Platinum
C31977,Larry Graham,North Angelaton,boydmary@example.net,001-952-723-7864x4319,Gold
C31978,Victor Johnson,Annport,lisakennedy@example.com,7739969939,Bronze
C31979,Donna Hughes,East Mason,smithalicia@example.net,(336)756-4311,Silver
C31980,Amanda Wheeler,Port John,nicholassanders@example.com,921.687.5594x34682,Gold
C31981,Eric Rogers,Angelaville,darrylho@example.org,+1-550-221-2216,Silver
C31982,David Mcgee,Samuelmouth,wtorres@example.net,919.445.6398,Bronze
C31983,Barbara Warner,Juanhaven,danielaustin@example.com,(525)590-9768,Bronze
C31984,Mary Munoz,South Dylan,dalegomez@example.net,(491)359-3673,Bronze
C31985,Edward Williams,East Yvonnechester,garnervanessa@example.org,+1-792-562-2558x8811,Silver
C31986,Bailey Stevenson,East Morgan,morgan38@example.org,001-402-476-5420x9907,Silver
C31987,Michael Scott,Justinstad,michael83@example.net,346.371.3164x74973,Silver
C31988,Shannon Hawkins,East Dustinport,xlee@example.net,001-278-782-1713,Silver
C31989,Yvonne Pearson,West Louis,wnichols@example.org,973-636-1251,Gold
C31990,Kristin Calderon,Jessicaburgh,evansrichard@example.com,637.691.7365x0527,Gold
C31991,Beverly Mendoza,Johnsonstad,andreagoodwin@example.org,(510)859-9841,Platinum
C31992,Summer Clark,Lake Rossstad,unorton@example.com,755-289-2777x085,Gold
C31993,Richard Horn,Beckyhaven,joseph36@example.com,770-596-1664x292,Gold
C31994,Frank Fisher,Port Pamport,stephen61@example.com,407.824.8168x650,Silver
C31995,Carlos White,West Cody,ebeltran@example.org,001-676-275-3374x50153,Platinum
C31996,Travis Haynes,North Mark,monica31@example.com,(573)870-3512,Platinum
C31997,Laura Willis,West Brittney,fcarpenter@example.com,+1-479-791-2724x9471,Platinum
C31998,William Cantrell,Port Tiffanybury,glorialewis@example.org,+1-694-655-0878x96105,Platinum
C31999,Danielle Fox,Carrieside,amanda81@example.net,001-514-915-5269x31601,Platinum
C32000,Johnny Powell,Port Angela,elizabethkelly@example.net,(579)975-1840x2374,Silver
C32001,Jason Lawson,Port Teresa,jamesmartinez@example.net,+1-416-698-4044,Silver
C32002,Rebecca Maxwell,Rogerport,kara80@example.net,889-683-9050,Silver
C32003,James Bailey,Martinezchester,ibaker@example.org,(438)910-9762x61515,Bronze
C32004,Megan Roman,Hintonchester,robert14@example.org,(641)609-5292,Platinum
C32005,John George,Lake Rachel,brownmelissa@example.com,313.836.9493x2764,Gold
C32006,Samantha Black,Michelleport,moonmegan@example.com,001-956-816-6997x12306,Gold
C32007,Antonio Evans,Austintown,mcarpenter@example.net,748.621.1550x35041,Gold
C32008,David Montes,West Robinbury,brendaromero@example.com,378.823.5194,Platinum
C32009,Clinton Norris,Bethberg,juliecabrera@example.org,+1-411-250-8897x486,Platinum
C32010,John Crane,Forbeschester,uwilson@example.org,205-568-5590x80612,Gold
C32011,Judy Castillo,North Philip,yreynolds@example.net,343.687.3310x5430,Silver
C32012,Cindy Henderson,Huffberg,carolyn44@example.org,+1-788-952-2866,Silver
C32013,April Williams,Lake Jason,allisongilmore@example.net,(545)412-8932x607,Platinum
C32014,Pamela Stevens,West Michaelfort,ywhite@example.net,001-373-642-6773x45138,Platinum
C32015,John Harrison,Sophiastad,charles16@example.com,951.925.1112x73044,Bronze
C32016,Robert Johnson,Howardbury,judypatel@example.org,5983246298,Platinum
C32017,Jeffrey Carter,Gabrielland,ophillips@example.com,294.549.4762,Platinum
C32018,Emily Cardenas,Ruthhaven,nruiz@example.net,(210)752-1926x8018,Bronze
C32019,Laurie Carey,North Daniel,alejandro83@example.com,6723228090,Silver
C32020,Jennifer Pope,West Danielhaven,ecarter@example.org,558-866-3858,Platinum
C32021,Christopher Watts,South Elizabethtown,taragrant@example.org,001-271-256-0903,Silver
C32022,Holly Garcia,South Kerry,cnguyen@example.net,2844531763,Platinum
C32023,Michael Key,Lake Johnside,cindyellis@example.org,(660)432-6638x163,Gold
C32024,James Walter,New Peter,johnsonbrittany@example.org,(773)361-0018x998,Gold
C32025,Tom Wilson,Mayoport,juansmith@example.com,4178386302,Silver
C32026,Mark Willis,Halefort,jeffreyturner@example.net,+1-650-940-5932,Silver
C32027,Phillip Day,North Jon,joseph26@example.net,263-204-0321,Silver
C32028,Douglas Burns,Timothychester,fpatterson@example.net,668.276.3154x050,Platinum
C32029,Lori Hayes,Port Melanie,denisetaylor@example.org,316.594.5145,Platinum
C32030,Felicia Swanson,East Kimberly,matthewmccarthy@example.org,643.851.4219x212,Bronze
C32031,Ann Mack,New Kevin,smithalyssa@example.org,(380)694-2601,Bronze
C32032,Mallory Garrett,Lake Donaldport,cclark@example.org,(208)403-7490x86164,Platinum
C32033,Bridget Gonzales,Stephaniechester,yibarra@example.org,001-750-551-5694x997,Gold
C32034,Blake Flores,North Davidfort,tiffany70@example.com,(531)242-9031,Gold
C32035,Debra Mendez,Hardyfurt,lhampton@example.com,257.750.0029,Platinum
C32036,Kevin Harris,Shannonside,villarrealmelissa@example.org,+1-931-982-1801,Silver
C32037,Justin Alvarado,West Andrea,brobertson@example.org,+1-826-294-3719,Platinum
C32038,Elizabeth Meadows,Thomasfurt,nathan30@example.com,940.209.8507,Platinum
C32039,Jennifer Brewer,Omarfurt,brian77@example.com,(299)850-8139x53076,Bronze
C32040,James Oliver,North Jamiemouth,etucker@example.org,676.936.7483,Platinum
C32041,Jon Tran,Lake Aliciaberg,bowendarius@example.com,+1-768-777-5106,Platinum
C32042,Gregory Rivas,Deanchester,bethanyscott@example.net,001-865-723-2897,Bronze
C32043,Heather Flowers,West Anthonytown,vballard@example.com,935-537-8320x219,Platinum
C32044,Brett Jones,West Aimeemouth,igarcia@example.com,(742)430-8915x338,Gold
C32045,Cody Jones,Reevesburgh,andersonerica@example.org,+1-668-460-9138x36429,Bronze
C32046,Kevin Esparza,South Chelsey,gary55@example.net,3443513449,Gold
C32047,Ronald Mccarthy,Port Edwinburgh,whardin@example.org,001-455-895-5698x06955,Gold
C32048,Charles Harvey,Austinchester,barberthomas@example.com,(213)512-0332,Platinum
C32049,Anthony Hill,Billybury,joseph22@example.com,762-220-9419,Gold
C32050,Christopher Mccoy,Port Seanfurt,jenniferhoffman@example.net,(426)404-1549x409,Bronze
C32051,John Johnson,Jonestown,ymartin@example.org,(690)530-6249,Platinum
C32052,Keith Quinn,West Beth,monica63@example.net,(211)901-8494,Bronze
C32053,Lisa Lewis,Brandonfurt,yvonnescott@example.net,(311)863-3821x4241,Bronze
C32054,Joseph Rice,Port Sarahland,tyler07@example.org,+1-794-291-5806x24269,Silver
C32055,Tracey Rodriguez,Michaelmouth,anthonythompson@example.com,(445)297-7371x82146,Bronze
C32056,Ronald Rivera,East Robertview,ucox@example.com,8774186728,Bronze
C32057,Nicolas Smith,Lake Patty,teresaramirez@example.net,9524138739,Platinum
C32058,Sara Bowen,West Christinaside,wilsoncharles@example.org,(823)437-7738,Platinum
C32059,Michael Long,East Ashley,roykenneth@example.net,001-580-990-4263x225,Gold
C32060,Dr. Tammy Gill,Ashleyfort,sanderson@example.org,811.837.8204,Gold
C32061,Gwendolyn Morris,Victoriaton,bowmanjohn@example.com,733-598-9136,Platinum
C32062,Michael Hull,Aaronland,hcooper@example.org,001-537-967-3563x635,Platinum
C32063,Miranda Crawford,Port Karen,jayallen@example.com,4752379631,Gold
C32064,Ryan Allen,South Albert,hubbardcharles@example.com,2678088477,Gold
C32065,Christina Dillon,Oliviaport,huntertaylor@example.com,644.679.7001x9243,Bronze
C32066,Kristi Stephens,Jonathanmouth,robert04@example.net,455-518-8020x0928,Silver
C32067,Jennifer Cruz,Lindaville,mooneyjoel@example.net,553.547.1913,Silver
C32068,Vicki Jones,New Haileyfort,alexander25@example.com,(263)918-8392x00395,Gold
